"id";"moto_similares";"caminhao_similares";"onibus_similares"
325725;"sim";"não";"não"
325726;"sim";"sim";"não"
325727;"não";"sim";"não"
325728;"sim";"não";"não"
325729;"sim";"não";"não"
325730;"sim";"não";"não"
325731;"não";"sim";"sim"
325733;"não";"sim";"não"
325734;"não";"sim";"não"
325735;"não";"não";"não"
325736;"não";"não";"não"
325737;"sim";"não";"não"
325738;"não";"não";"não"
325739;"sim";"sim";"não"
325740;"não";"não";"não"
325741;"não";"não";"não"
325742;"sim";"não";"não"
325743;"não";"não";"não"
325744;"não";"sim";"não"
325745;"sim";"não";"não"
325746;"sim";"sim";"não"
325748;"não";"não";"não"
325749;"não";"não";"não"
325750;"não";"não";"não"
325751;"sim";"sim";"não"
325752;"não";"sim";"não"
325753;"sim";"não";"não"
325754;"sim";"não";"não"
325755;"não";"não";"não"
325756;"não";"não";"não"
325757;"não";"não";"sim"
325758;"não";"não";"não"
325759;"sim";"não";"não"
325761;"não";"não";"não"
325762;"sim";"não";"não"
325763;"não";"não";"não"
325764;"sim";"não";"não"
325765;"não";"não";"não"
325766;"não";"sim";"não"
325767;"sim";"não";"não"
325768;"sim";"sim";"não"
325769;"sim";"não";"não"
325770;"não";"sim";"não"
325772;"não";"não";"não"
325773;"sim";"não";"não"
325774;"não";"não";"não"
325775;"sim";"sim";"não"
325776;"não";"não";"não"
325777;"não";"não";"não"
325778;"não";"não";"não"
325779;"não";"não";"não"
325780;"não";"não";"não"
325781;"não";"não";"não"
325782;"não";"sim";"não"
325783;"não";"sim";"não"
325785;"sim";"sim";"não"
325786;"não";"não";"não"
325787;"não";"não";"não"
325788;"sim";"não";"não"
325789;"não";"não";"não"
325790;"não";"não";"não"
325791;"não";"não";"não"
325792;"não";"sim";"não"
325793;"sim";"não";"não"
325794;"não";"não";"não"
325795;"sim";"sim";"não"
325796;"sim";"não";"não"
325797;"sim";"sim";"não"
325798;"não";"não";"não"
325800;"sim";"não";"não"
325801;"não";"não";"não"
325802;"não";"sim";"não"
325803;"não";"não";"não"
325804;"não";"não";"não"
325805;"não";"não";"não"
325806;"não";"não";"não"
325807;"não";"não";"não"
325808;"não";"sim";"não"
325809;"sim";"não";"não"
325810;"sim";"não";"não"
325811;"não";"não";"não"
325812;"não";"não";"não"
325813;"não";"não";"não"
325814;"sim";"sim";"não"
325815;"sim";"não";"não"
325816;"não";"não";"não"
325817;"não";"sim";"não"
325818;"sim";"não";"não"
325819;"não";"sim";"não"
325820;"não";"não";"não"
325821;"não";"não";"não"
325822;"não";"sim";"não"
325824;"não";"não";"não"
325825;"sim";"não";"não"
325826;"não";"sim";"não"
325827;"não";"não";"não"
325828;"não";"sim";"não"
325829;"não";"sim";"não"
325830;"não";"não";"não"
325831;"sim";"não";"não"
325832;"não";"não";"não"
325833;"não";"não";"não"
325835;"não";"não";"não"
325836;"não";"sim";"não"
325837;"sim";"não";"não"
325838;"sim";"não";"não"
325839;"não";"sim";"não"
325840;"não";"não";"não"
325841;"sim";"não";"não"
325842;"não";"não";"não"
325843;"não";"sim";"não"
325844;"sim";"não";"não"
325845;"não";"sim";"não"
325846;"não";"sim";"não"
325847;"não";"não";"não"
325848;"sim";"não";"não"
325849;"não";"sim";"não"
325850;"sim";"não";"não"
325851;"não";"não";"não"
325852;"sim";"sim";"não"
325854;"sim";"não";"não"
325856;"sim";"não";"não"
325857;"sim";"não";"não"
325858;"não";"sim";"não"
325859;"não";"não";"não"
325860;"sim";"não";"não"
325861;"sim";"não";"não"
325862;"sim";"não";"não"
325863;"sim";"não";"não"
325865;"não";"não";"não"
325866;"sim";"não";"não"
325867;"não";"não";"não"
325868;"não";"não";"não"
325869;"não";"não";"não"
325870;"não";"não";"não"
325871;"sim";"não";"não"
325872;"sim";"não";"não"
325873;"sim";"não";"não"
325874;"sim";"não";"não"
325875;"sim";"não";"não"
325876;"não";"não";"não"
325877;"sim";"não";"não"
325878;"não";"não";"não"
325879;"não";"não";"não"
325880;"não";"não";"não"
325881;"sim";"sim";"não"
325882;"sim";"sim";"não"
325883;"sim";"não";"não"
325884;"não";"não";"não"
325885;"não";"não";"não"
325886;"não";"não";"não"
325887;"não";"não";"não"
325888;"sim";"sim";"não"
325889;"não";"sim";"não"
325890;"não";"não";"não"
325891;"sim";"não";"não"
325892;"sim";"não";"não"
325893;"não";"sim";"não"
325894;"não";"sim";"não"
325895;"sim";"não";"não"
325896;"não";"não";"não"
325897;"sim";"não";"não"
325898;"não";"não";"não"
325899;"sim";"não";"não"
325900;"sim";"não";"não"
325901;"sim";"não";"não"
325902;"sim";"sim";"não"
325903;"não";"não";"não"
325904;"não";"não";"não"
325905;"sim";"sim";"não"
325906;"não";"não";"não"
325907;"não";"não";"não"
325908;"sim";"sim";"não"
325909;"não";"não";"não"
325910;"não";"não";"não"
325912;"não";"não";"não"
325913;"não";"não";"não"
325914;"não";"não";"não"
325915;"não";"não";"não"
325916;"não";"não";"não"
325917;"não";"sim";"não"
325919;"não";"não";"não"
325921;"não";"não";"não"
325922;"não";"sim";"não"
325923;"não";"sim";"não"
325924;"não";"não";"não"
325925;"não";"não";"não"
325926;"não";"sim";"não"
325927;"sim";"não";"não"
325928;"não";"não";"não"
325929;"não";"não";"não"
325930;"não";"sim";"não"
325931;"não";"sim";"não"
325932;"sim";"não";"não"
325934;"sim";"não";"não"
325935;"não";"sim";"não"
325936;"não";"não";"não"
325937;"não";"não";"não"
325938;"sim";"não";"não"
325939;"não";"não";"não"
325941;"não";"não";"não"
325942;"não";"não";"não"
325943;"não";"não";"não"
325944;"não";"não";"sim"
325945;"não";"não";"não"
325946;"sim";"não";"não"
325947;"não";"não";"não"
325948;"sim";"não";"não"
325949;"sim";"não";"não"
325950;"sim";"não";"não"
325951;"sim";"não";"não"
325952;"não";"não";"não"
325953;"sim";"não";"não"
325954;"não";"não";"não"
325955;"não";"não";"não"
325956;"sim";"não";"não"
325957;"não";"não";"não"
325958;"não";"não";"não"
325959;"não";"não";"não"
325960;"não";"não";"não"
325961;"não";"não";"não"
325962;"não";"não";"não"
325963;"não";"não";"não"
325964;"não";"sim";"não"
325965;"não";"não";"não"
325966;"sim";"não";"não"
325967;"não";"não";"não"
325968;"não";"sim";"não"
325969;"sim";"não";"não"
325970;"sim";"não";"não"
325971;"sim";"não";"não"
325972;"não";"não";"não"
325973;"não";"sim";"não"
325974;"sim";"não";"não"
325975;"não";"sim";"não"
325976;"sim";"não";"não"
325977;"sim";"não";"não"
325979;"não";"não";"não"
325980;"não";"não";"não"
325981;"não";"não";"não"
325982;"não";"não";"não"
325983;"não";"sim";"não"
325984;"não";"sim";"não"
325985;"não";"não";"não"
325986;"sim";"não";"não"
325988;"não";"não";"não"
325989;"não";"não";"não"
325990;"não";"não";"não"
325991;"não";"não";"não"
325992;"não";"não";"não"
325993;"não";"não";"não"
325994;"sim";"não";"não"
325995;"sim";"não";"não"
325996;"não";"não";"não"
325997;"não";"não";"não"
325999;"não";"não";"não"
326000;"não";"não";"não"
326001;"não";"não";"não"
326002;"não";"não";"não"
326003;"não";"não";"não"
326004;"não";"não";"não"
326005;"sim";"não";"não"
326006;"não";"não";"não"
326007;"sim";"não";"não"
326008;"não";"não";"não"
326009;"sim";"não";"não"
326010;"sim";"sim";"não"
326011;"não";"não";"não"
326013;"sim";"não";"não"
326014;"não";"não";"não"
326015;"sim";"não";"não"
326016;"sim";"não";"não"
326018;"sim";"sim";"não"
326019;"não";"sim";"não"
326021;"não";"não";"não"
326022;"sim";"não";"não"
326023;"não";"não";"não"
326024;"não";"não";"não"
326025;"sim";"não";"não"
326026;"não";"sim";"não"
326027;"não";"não";"não"
326028;"sim";"não";"não"
326029;"sim";"não";"não"
326030;"não";"não";"não"
326031;"não";"sim";"não"
326033;"não";"sim";"não"
326034;"não";"sim";"não"
326035;"sim";"não";"não"
326036;"não";"não";"não"
326037;"não";"não";"não"
326038;"não";"sim";"não"
326040;"não";"não";"não"
326041;"não";"não";"não"
326042;"não";"não";"não"
326043;"não";"não";"não"
326044;"sim";"não";"não"
326045;"sim";"não";"não"
326046;"não";"não";"não"
326047;"não";"não";"não"
326048;"não";"não";"não"
326049;"não";"não";"não"
326050;"não";"não";"não"
326051;"não";"não";"não"
326052;"não";"não";"não"
326053;"não";"sim";"não"
326054;"não";"não";"não"
326055;"não";"não";"não"
326056;"não";"não";"não"
326057;"sim";"não";"não"
326058;"não";"não";"não"
326059;"não";"não";"não"
326060;"não";"não";"não"
326061;"não";"não";"não"
326062;"não";"não";"não"
326063;"sim";"não";"não"
326064;"não";"não";"não"
326065;"sim";"não";"não"
326066;"não";"não";"não"
326067;"não";"não";"não"
326068;"não";"não";"não"
326069;"não";"não";"não"
326070;"sim";"não";"não"
326071;"não";"não";"não"
326072;"não";"não";"não"
326073;"não";"sim";"não"
326074;"não";"sim";"não"
326075;"não";"sim";"não"
326077;"não";"não";"não"
326078;"não";"não";"não"
326079;"sim";"não";"não"
326080;"não";"não";"não"
326081;"não";"não";"não"
326082;"sim";"não";"não"
326083;"não";"não";"não"
326084;"não";"não";"não"
326085;"não";"não";"não"
326086;"sim";"não";"não"
326087;"sim";"não";"não"
326088;"sim";"não";"não"
326089;"não";"não";"não"
326090;"não";"não";"não"
326091;"sim";"não";"não"
326092;"não";"não";"não"
326093;"sim";"não";"não"
326094;"não";"não";"não"
326095;"não";"não";"não"
326096;"não";"não";"não"
326097;"não";"não";"sim"
326098;"não";"não";"não"
326099;"não";"não";"não"
326100;"não";"não";"não"
326101;"não";"não";"não"
326102;"não";"não";"não"
326103;"não";"não";"não"
326104;"não";"não";"não"
326105;"não";"não";"não"
326106;"não";"não";"não"
326107;"não";"não";"não"
326109;"não";"não";"não"
326110;"não";"não";"não"
326111;"não";"não";"não"
326112;"não";"não";"não"
326113;"não";"não";"não"
326114;"não";"não";"não"
326115;"não";"não";"não"
326116;"não";"não";"não"
326117;"não";"não";"não"
326118;"não";"não";"não"
326119;"não";"não";"não"
326120;"não";"não";"não"
326121;"sim";"não";"não"
326122;"não";"sim";"não"
326123;"não";"sim";"não"
326124;"sim";"não";"não"
326125;"não";"não";"não"
326126;"sim";"não";"não"
326127;"sim";"não";"não"
326128;"não";"não";"não"
326129;"não";"sim";"não"
326131;"sim";"sim";"não"
326132;"sim";"não";"não"
326133;"não";"não";"não"
326134;"não";"não";"não"
326135;"sim";"não";"não"
326136;"não";"não";"não"
326137;"sim";"sim";"não"
326138;"sim";"não";"não"
326139;"não";"não";"não"
326140;"sim";"não";"não"
326141;"não";"sim";"não"
326142;"não";"não";"não"
326145;"não";"não";"não"
326146;"sim";"não";"não"
326147;"não";"não";"não"
326148;"sim";"não";"não"
326149;"não";"não";"não"
326150;"sim";"não";"não"
326151;"não";"não";"não"
326152;"não";"sim";"não"
326153;"não";"não";"não"
326154;"não";"não";"não"
326155;"não";"sim";"não"
326157;"não";"não";"não"
326158;"não";"sim";"não"
326159;"não";"não";"não"
326160;"não";"não";"não"
326161;"sim";"não";"não"
326162;"sim";"não";"não"
326163;"não";"não";"não"
326164;"sim";"não";"não"
326165;"não";"não";"não"
326166;"sim";"não";"não"
326167;"não";"não";"não"
326168;"não";"não";"não"
326169;"não";"não";"não"
326170;"não";"não";"não"
326171;"sim";"não";"não"
326172;"sim";"não";"não"
326173;"não";"não";"não"
326174;"não";"não";"não"
326175;"sim";"não";"não"
326176;"sim";"não";"não"
326177;"sim";"não";"não"
326178;"não";"não";"não"
326179;"não";"sim";"não"
326180;"não";"não";"não"
326181;"não";"não";"não"
326182;"não";"não";"não"
326183;"não";"não";"não"
326184;"sim";"não";"não"
326185;"sim";"sim";"não"
326186;"sim";"não";"não"
326187;"não";"sim";"não"
326188;"sim";"não";"não"
326189;"não";"não";"não"
326191;"não";"não";"não"
326192;"sim";"não";"não"
326193;"não";"não";"não"
326194;"sim";"sim";"não"
326195;"não";"não";"não"
326196;"sim";"não";"não"
326197;"não";"sim";"não"
326198;"não";"não";"não"
326199;"não";"não";"não"
326200;"não";"sim";"não"
326201;"não";"não";"não"
326202;"não";"sim";"não"
326203;"não";"não";"não"
326204;"não";"não";"sim"
326205;"não";"não";"não"
326206;"não";"sim";"não"
326207;"sim";"não";"não"
326208;"não";"não";"sim"
326210;"sim";"não";"não"
326211;"sim";"não";"não"
326212;"não";"sim";"não"
326213;"não";"não";"não"
326214;"não";"sim";"não"
326215;"não";"não";"não"
326216;"sim";"não";"não"
326218;"não";"sim";"não"
326219;"não";"não";"não"
326220;"sim";"não";"não"
326221;"não";"não";"não"
326222;"não";"não";"não"
326223;"sim";"não";"não"
326224;"não";"não";"não"
326225;"não";"sim";"não"
326226;"não";"sim";"não"
326227;"não";"não";"não"
326228;"não";"não";"não"
326230;"não";"não";"não"
326231;"sim";"não";"não"
326232;"não";"não";"não"
326233;"não";"sim";"não"
326235;"não";"não";"não"
326236;"não";"sim";"não"
326237;"não";"não";"não"
326238;"não";"sim";"não"
326239;"não";"sim";"não"
326240;"não";"sim";"não"
326241;"sim";"não";"não"
326242;"sim";"não";"não"
326243;"sim";"não";"não"
326244;"sim";"não";"não"
326245;"não";"não";"não"
326246;"não";"não";"não"
326247;"sim";"sim";"não"
326248;"não";"não";"não"
326249;"sim";"sim";"não"
326250;"não";"não";"não"
326251;"não";"não";"sim"
326252;"não";"não";"não"
326253;"não";"sim";"não"
326254;"sim";"não";"não"
326255;"sim";"não";"não"
326256;"sim";"sim";"não"
326257;"não";"sim";"não"
326258;"não";"não";"não"
326259;"não";"não";"não"
326260;"sim";"não";"não"
326261;"não";"não";"não"
326262;"não";"sim";"não"
326263;"sim";"não";"não"
326264;"não";"sim";"não"
326265;"não";"não";"não"
326266;"sim";"não";"não"
326267;"não";"sim";"não"
326268;"não";"sim";"não"
326269;"sim";"sim";"não"
326270;"sim";"sim";"não"
326271;"sim";"não";"não"
326272;"não";"não";"sim"
326273;"não";"sim";"não"
326274;"não";"não";"não"
326275;"sim";"não";"não"
326276;"não";"não";"não"
326277;"não";"não";"não"
326278;"não";"sim";"não"
326279;"não";"sim";"não"
326280;"não";"sim";"não"
326282;"sim";"não";"não"
326283;"não";"não";"não"
326284;"sim";"não";"não"
326285;"sim";"não";"não"
326286;"não";"sim";"não"
326287;"sim";"sim";"não"
326288;"sim";"não";"não"
326289;"sim";"não";"não"
326290;"sim";"não";"não"
326291;"sim";"não";"não"
326292;"sim";"não";"não"
326293;"sim";"não";"não"
326294;"não";"não";"não"
326297;"não";"sim";"não"
326298;"não";"sim";"não"
326299;"não";"sim";"não"
326300;"não";"não";"não"
326301;"sim";"não";"não"
326303;"não";"não";"não"
326304;"sim";"não";"não"
326306;"não";"não";"não"
326307;"não";"não";"não"
326308;"não";"não";"não"
326309;"não";"não";"não"
326310;"não";"não";"não"
326311;"sim";"sim";"não"
326312;"não";"não";"não"
326313;"sim";"não";"não"
326314;"não";"sim";"não"
326315;"não";"não";"não"
326316;"não";"não";"não"
326318;"não";"não";"não"
326319;"sim";"não";"não"
326320;"não";"não";"não"
326321;"não";"sim";"não"
326322;"sim";"não";"não"
326323;"sim";"não";"não"
326324;"sim";"não";"não"
326325;"não";"não";"não"
326326;"sim";"não";"não"
326327;"sim";"não";"não"
326328;"não";"não";"não"
326329;"não";"não";"não"
326330;"não";"sim";"não"
326331;"não";"não";"não"
326332;"não";"não";"não"
326333;"sim";"sim";"não"
326334;"não";"sim";"não"
326336;"sim";"não";"não"
326337;"sim";"não";"não"
326338;"não";"não";"não"
326339;"não";"não";"não"
326340;"não";"sim";"não"
